vix label	Real Gross Domestic Product per Capita	10-Year Treasury Constant Maturity Rate	Effective Federal Funds Rate	Consumer Price Index for all Urban Consumers	Inflation Expectations	Consumer Sentiment & Consumer Confidence	Advance Retail Sales: Retail Trade	Manufacturer New Orders: Durable Goods	Unemployment Rate	Total Nonfarm Payroll
1	-1.6270489127772165	1.2962510770852662	0.24626340992325613	-1.4158788217941276	-0.5341951447759712	-0.7475361429577649	-1.4020184337027903	-2.2239789190050425	0.9884380878988426	-1.9324615526976228
1	-1.6270489127772165	1.087893372746803	0.2335630116763102	-1.3972544240326934	-0.10087805309074162	-0.8256078027966959	-1.440181424825178	-1.6638768405414157	0.9340524114467662	-1.8626226565949866
2	-1.5866397734193065	1.1722286340266572	0.18276141868852608	-1.3856141754317974	-0.3897561142142284	-1.0051726204262368	-1.372706705426539	-1.542062105860934	0.7708953820905381	-1.813876601883634
1	-1.5866397734193065	1.2615247930288556	0.10655902920684994	-1.3832861257116182	-0.3897561142142284	0.37669575872284083	-1.0679543643950045	-1.527536836924345	0.8252810585426145	-1.7948598275584216
1	-1.5866397734193065	1.008519009189293	0.1531271561123186	-1.3553495290694677	0.1880000080327452	0.03318045543154431	-1.5582212456048132	-1.5702454634990917	0.6621240291863859	-1.924655540529195
1	-1.5866397734193065	0.8696138729636511	0.17006102044157997	-1.3437092804685717	0.04356097747100179	-0.021469706455706446	-1.3982348851249384	-1.3653982213154223	0.6077383527343101	-1.8886150162621984
1	-1.5780355460275084	0.8646529752413065	0.1234928935361113	-1.3343970815878545	-0.10087805309074162	-0.044891204407386615	-1.350057125329512	-1.6563612785045736	0.6621240291863859	-1.8052401628887778
2	-1.5780355460275084	0.8596920775189621	0.15736062219463404	-1.3250848827071375	0.6213170997179748	-0.36498500974700293	-1.3125750005799037	-1.370432684346512	0.6077383527343101	-1.6762748767444329
1	-1.5700459063065528	0.7852786116837965	0.16582755435926472	-1.3250848827071375	-0.10087805309074162	-0.7163074790221922	-1.2985612192869944	-2.111414106831443	0.5533526762822342	-1.748355925278426
1	-1.5700459063065528	0.5620382141783005	0.17852795260621065	-1.3087885346658832	-0.10087805309074162	-0.6460429851671539	-1.3441706477015556	-1.4750965210454823	0.4445813233780819	-1.657008974371292
1	-1.509201726893122	0.5471555210112673	0.13619329178305742	-1.294820236344808	0.3324390385944879	-0.2712990179402856	-1.3037151191720866	-1.4421195837748515	0.4989669998301578	-1.6017025477311544
1	-1.509201726893122	0.7406305321826974	0.14889369003000336	-1.2924921866246282	-0.3897561142142284	-0.388406507698682	-1.2521071718277192	-1.5390269750383632	0.3901956469260056	-1.573218907584657
1	-1.509201726893122	0.765435020794419	0.1234928935361113	-1.2924921866246282	-0.10087805309074162	0.15809511117383446	-0.9401669503544342	-1.3749131155607832	0.33580997047392974	-1.5606794625055869
1	-1.509201726893122	0.8646529752413065	0.24626340992325613	-1.2715397391430157	-0.3897561142142284	0.548453410368489	-1.4559189184542387	-1.3560278571092315	0.3901956469260056	-1.6994437852017878
2	-1.509201726893122	1.1176587590808693	0.2843646046640941	-1.2598994905421195	-0.10087805309074162	0.4157315886423063	-1.221235483887251	-1.1103508788600258	0.33580997047392974	-1.61847716962501
1	-1.509201726893122	1.4252344178662195	0.6696100181547899	-1.2412750927806855	-0.5341951447759712	0.3923100906906272	-1.1785994592525508	-0.9703012709042574	0.1182672646656253	-1.3792312009309613
2	-1.3887425434079455	1.524452372313107	0.6738434842371052	-1.2319628938999685	-0.24531708365248503	0.22055243904497898	-1.2243726403390462	-1.8270994314441136	0.1182672646656253	-1.4577065360284538
1	-1.3887425434079455	1.494686985979041	0.7627462719657273	-1.2179945955788931	0.04356097747100179	0.4313459206100927	-1.1446768004770949	-1.2646126073341812	0.06388158821354943	-1.4321293897744563
1	-1.3887425434079455	1.6038267358706169	0.8728163901059264	-1.2086823966981761	0.4768780691562313	0.4157315886423063	-1.207738816295187	-1.0051089220043752	0.009495911761473564	-1.344104146173036
2	-1.3887425434079455	1.851871621987835	1.109890490715585	-1.2016982475376388	0.1880000080327452	0.42353875462619894	-1.1289306882863535	-1.0875633093508827	-0.153661117594755	-1.2417125184744031
2	-1.3887425434079455	1.7774581561526694	1.1776259480326305	-1.2016982475376388	-0.10087805309074162	0.6967895640624572	-0.8076565645128096	-0.9745167303800503	-0.20804679404683088	-1.2385568965339748
1	-1.3887425434079455	1.6087876335929612	1.3765988539014513	-1.1737616508954878	-0.10087805309074162	0.6967895640624572	-1.3798687301832473	-0.9333015808767273	-0.2624324704989067	-1.375577322894676
1	-1.3887425434079455	1.4748433950896636	1.4019996503953436	-1.1621214022945916	0.1880000080327452	0.322045596835589	-1.1492877309762994	-0.6649815631575489	-0.2624324704989067	-1.3128800974993249
1	-1.3887425434079455	1.1920722249160347	1.4147000486422894	-1.1434970045331583	-0.10087805309074162	0.2830097669161235	-1.0772451738868594	-1.0497927924477792	-0.153661117594755	-1.1836656833070516
1	-1.3887425434079455	0.9638709296881939	1.410466582559974	-1.1365128553726203	-0.24531708365248503	0.5094175804490236	-1.0656963012346463	-0.8108846376997038	-0.153661117594755	-1.1242071225347714
1	-1.3887425434079455	1.1226196568032136	1.3003964644197754	-1.1272006564919033	-0.24531708365248503	0.7826683898852819	-1.0505190141148348	-1.0571397361055894	-0.09927544114267865	-1.204841567380978
1	-1.3887425434079455	0.978753622855227	1.3257972609136672	-1.120216507331366	-0.3897561142142284	0.21274527306108632	-1.1440217897893574	-0.65103441437764	-0.153661117594755	-1.128857512762771
2	-1.3887425434079455	0.844809384351929	1.3257972609136672	-1.110904308450649	-0.3897561142142284	0.15809511117383446	-1.0502173644560084	-0.9266772874147672	-0.153661117594755	-1.0591016593427776
1	-1.3887425434079455	0.735669634460353	1.2411279392673604	-1.1132323581708279	-0.5341951447759712	0.37669575872284083	-0.7559193387432309	-0.7607568024475617	-0.153661117594755	-1.0592677447080634
1	-1.3887425434079455	0.7852786116837965	1.0802562281393777	-1.0806396620883185	-0.3897561142142284	0.1815166091255135	-1.2179690490102444	-0.871177752373472	-0.20804679404683088	-1.205422866159478
2	-1.3887425434079455	1.0134799069116374	1.1183574228802156	-1.0620152643268852	-0.24531708365248503	0.5874892402879546	-1.0636106093079034	-0.45977299587595427	-0.20804679404683088	-1.1386565493146272
2	-1.160884164443001	1.1325414522479023	1.0802562281393777	-1.0480469660058094	-0.10087805309074162	0.5094175804490236	-1.0633089596490768	-0.9697472390874389	-0.153661117594755	-1.0690667812599195
2	-1.160884164443001	1.2466420998618228	1.0887231603040084	-1.041062816845272	0.04356097747100179	0.2517811029805518	-0.9434161481080792	-0.7607568024475617	-0.153661117594755	-0.9754776779214285
2	-1.1250844326164116	1.3111337702522994	1.1564586176210538	-1.031750617964555	-0.10087805309074162	0.6655609001268855	-1.0180270365783846	-1.3724801932347541	-0.20804679404683088	-1.0064525985472113
2	-1.1250844326164116	1.1970331226383788	1.0802562281393777	-1.024766468804017	0.04356097747100179	0.7124038960302436	-0.9565766917945937	-1.0048198619260351	-0.42558949985513533	-0.9822041352154993
2	-1.0797585918917598	1.142463247692591	1.0887231603040084	-1.0014859716022246	-0.10087805309074162	0.8060898878369609	-0.9767699818126052	-0.6236941486346408	-0.37120382340305896	-0.8605466051437253
2	-1.0797585918917598	0.978753622855227	1.1183574228802156	-0.9945018224416875	-0.10087805309074162	1.0168833694020747	-0.9621701383254044	-0.6431816155827345	-0.2624324704989067	-0.8223469711280146
2	-0.9680572827160925	1.321055565696988	1.2030267445265224	-0.95725302691882	-0.10087805309074162	1.188641021047723	-1.0001090468440925	-0.5941136672845061	-0.42558949985513533	-0.809475355318373
2	-0.9680572827160925	1.2317594066947894	1.1987932784442072	-0.959581076638999	-0.24531708365248503	1.3291700087577982	-0.8941265938558353	-0.7143867482138406	-0.534360852759287	-0.719706215381453
2	-0.9087495724797684	0.9886754182999156	1.2072602106088377	-0.950268877758282	-0.5341951447759712	1.6336494821296283	-0.9170519679266464	-1.0735920722311123	-0.534360852759287	-0.7475255140668075
2	-0.9087495724797684	1.0283626000786705	1.2157271427734686	-0.943284728597744	-0.5341951447759712	1.4228560005645157	-0.8903689009630256	-0.5994612787337975	-0.5887465292113634	-0.7419616543297366
2	-0.8732571344886003	0.8944183615753729	1.1987932784442072	-0.9246603308363106	-0.3897561142142284	1.5165419923712318	-0.9059426419201518	-0.2880472210020856	-0.6431322056634393	-0.5835162158471803
3	-0.8732571344886003	0.7852786116837965	1.1987932784442072	-0.9316444799968479	-0.3897561142142284	1.2432911829349735	-0.5677158073205607	-0.37204326209974026	-0.6431322056634393	-0.5394205513638274
3	-0.7815299246153219	0.7009433504039424	1.1776259480326305	-0.9037078833546974	-0.9675122364612013	1.7585641378719183	-0.8876971468419912	-0.4121985246491496	-0.8606749114717437	-0.5403340208728987
2	-0.7815299246153219	0.705904248126287	1.194559812361892	-0.8967237341941595	-0.6786341753377145	1.58680648622627	-0.8110522778150275	-0.4865110531224116	-0.8062892350196673	-0.45031575288805015
2	-0.7815299246153219	0.6314907822911214	1.224194074938099	-0.8920676347538012	-0.5341951447759712	1.5165419923712318	-0.8135344235790852	-0.17728903431811194	-0.7519035585675915	-0.39525845429584117
2	-0.7191492760247842	0.611647191401744	1.2157271427734686	-0.8874115353134431	-0.6786341753377145	1.48531332843566	-0.8409414497238895	-1.1939615065198936	-0.7519035585675915	-0.48436325277161835
4	-0.7191492760247842	0.2891888394493601	1.2030267445265224	-0.8780993364327261	-1.1119512670229448	1.1496051911282574	-0.9165434727874818	-0.03348164534392256	-0.6975178821155156	-0.397002350631341
4	-0.6311095921765622	0.15028370322371817	1.0167542369046478	-0.868787137552009	-0.823073205899458	0.8763543816919992	-0.8167060542776035	-0.33709108096045237	-0.7519035585675915	-0.33239514353520433
3	-0.6311095921765622	0.2098144758918506	0.8516490596943493	-0.8711151872721881	-0.823073205899458	1.1183765271926847	-0.4278451698035705	-0.23796756242966688	-0.8062892350196673	-0.28489472906349456
3	-0.6311095921765622	0.3834458961739032	0.8855167883528721	-0.8571468889511129	-0.823073205899458	1.7117211419685592	-0.9981095405341572	-0.24319473217965	-0.8062892350196673	-0.4312989785628377
3	-0.6311095921765622	0.4975465437878238	0.9066841187644487	-0.8455066403502167	-0.5341951447759712	1.5243491583551256	-0.7328388305621663	0.22652789512297863	-0.9150605879238196	-0.37208954583848625
2	-0.5458355528471325	0.4727420551761016	0.8770498561882416	-0.8175700437080663	-0.5341951447759712	1.438470332532301	-0.7597373615678059	-0.36438317002372816	-0.8606749114717437	-0.2770056742124239
3	-0.5458355528471325	0.8299266911848961	0.8855167883528721	-0.8175700437080663	-0.823073205899458	1.6492638140974147	-0.6759563234691762	0.0727720217859182	-0.8606749114717437	-0.1445525953970794
2	-0.4766944398773247	0.775356816239108	0.982886508246125	-0.8059297951071701	-0.5341951447759712	1.5477706563068048	-0.6745601164768937	-0.8598321442986239	-0.8606749114717437	-0.21671668661371538
3	-0.4766944398773247	0.8398484866295847	1.0802562281393777	-0.777993198465019	-0.5341951447759712	1.641456648113522	-0.7290897562310373	0.17045023992500327	-0.9150605879238196	-0.147542131972222
3	-0.38358440774465014	0.9341055433541279	1.071789295974747	-0.7710090493044817	-0.24531708365248503	1.3291700087577982	-0.707302032302086	-0.03521600581396304	-0.9694462643758959	-0.06989722370115799
2	-0.38358440774465014	0.8944183615753729	1.1649255497856845	-0.7686809995843019	-0.24531708365248503	1.641456648113522	-0.6412493755807714	-0.27376283546411334	-0.9694462643758959	-0.03169758968544735
2	-0.38358440774465014	1.018440804633982	1.1141239567979004	-0.7686809995843019	-0.10087805309074162	1.5009276604034465	-0.19173967255925806	0.17647232489042158	-1.0238319408279717	-0.02032074216337701
3	-0.38358440774465014	1.1375023499702464	1.29616299833746	-0.7337602537816135	-0.24531708365248503	1.9615504534531383	-0.7599269699247825	-0.1492983833988476	-0.9694462643758959	-0.1846622111135756
2	-0.38358440774465014	1.008519009189293	1.346964591325244	-0.7011675576991049	0.1880000080327452	1.6336494821296283	-0.5304146723662485	0.4245099604460712	-1.0238319408279717	-0.09364743093701285
3	-0.38358440774465014	1.0978151681914918	1.524770166782488	-0.6941834085385669	-0.10087805309074162	1.9147074575497802	-0.49711255003180704	-0.12436695164201578	-1.0238319408279717	0.06861797094711448
2	-0.38358440774465014	0.9291446456317831	1.634840284922687	-0.6732309610569537	-0.24531708365248503	1.5789993202423775	-0.5187882326589085	1.0067010465628523	-1.0238319408279717	0.11113582446025327
2	-0.38358440774465014	0.7952004071284855	1.622139886675741	-0.6639187621762367	-0.5341951447759712	1.6492638140974147	-0.4979226948297981	-0.18458780129619895	-0.9694462643758959	0.010820263827691443
2	-0.38358440774465014	0.7803177139614523	1.6306068188403715	-0.6429663146946242	-0.24531708365248503	1.6102279841779492	-0.6174018154101194	0.3693717505027011	-1.078217617280048	0.06629277583311471
3	-0.38358440774465014	0.7406305321826974	1.6263733527580562	-0.6336541158139071	-0.24531708365248503	1.6726853120490937	-0.543963051328397	-0.23789529741008186	-1.078217617280048	0.14294117191246453
3	-0.38358440774465014	0.502507441510168	1.5798052258525876	-0.6359821655340862	-0.3897561142142284	0.9544260415309301	-0.18153529552924288	-0.057160483427947384	-1.078217617280048	0.13812469631917926
2	-0.38358440774465014	0.43305487339734666	1.194559812361892	-0.5940772705708598	-0.3897561142142284	0.345467094787268	-0.7867824081220185	-0.4505712500487951	-0.9150605879238196	-0.04523354695623177
3	-0.38358440774465014	0.32887602122811505	1.1183574228802156	-0.5847650716901435	-0.3897561142142284	0.4157315886423063	-0.5328106325134987	0.14380853603799265	-0.8606749114717437	0.004176849216263507
3	-0.38358440774465014	0.5769209073453333	0.6526761538255286	-0.549844325887455	0.1880000080327452	0.4547674185617717	-0.40164474229407204	-0.35484418743850554	-0.8606749114717437	0.09660335499775467
2	-0.38358440774465014	0.5223510323995455	0.5510729678499605	-0.5428601767269171	-0.10087805309074162	0.5016104144651299	-0.4735494023966199	-0.16623248632160392	-0.7519035585675915	0.12799348903675167
2	-0.38358440774465014	0.36856320300686995	0.4156020532158696	-0.5545004253278132	-0.5341951447759712	0.4157315886423063	-0.42058834086837393	-0.5747466420357208	-0.534360852759287	-0.001470053203450239
3	-0.31167765025604993	0.17012729411309566	-0.07548001233270948	-0.549844325887455	-2.989658664325607	-0.2712990179402856	-0.4315511513262956	-0.482945978822884	-0.3168181469509831	0.037393922273403185
3	-0.31167765025604993	0.2098144758918506	-0.24481865562532315	-0.5568284750479923	-3.856292847696067	-0.1776130261335683	-0.45899265171782294	-0.8451623453228648	-0.20804679404683088	0.02178189793654754
2	-0.31167765025604993	0.33879781667280395	-0.3929899685063599	-0.5475162761672753	-1.400829328146431	0.35327426077116175	-0.7513342639290688	-0.6662100684904941	-0.09927544114267865	-0.21023935736757313
2	-0.31167765025604993	0.5223510323995455	-0.39722343458867526	-0.524235778965483	-0.5341951447759712	0.7436325599658163	-0.5009736656647857	-0.28448214670255795	-0.09927544114267865	-0.15983244900336366
2	-0.24007818660287117	0.48762474834313485	-0.3887565024240446	-0.5009552817636908	-0.3897561142142284	0.5328390784007027	-0.49904310784829636	-0.6067359573720229	0.009495911761473564	-0.11092030892672548
2	-0.24007818660287117	0.4628202597314131	-0.3887565024240446	-0.5009552817636908	-0.5341951447759712	0.8373185517725337	-0.3755822117714657	-0.4585685788828706	-0.04488976469060279	-0.046894400609088754
3	-0.22932290236312328	0.2098144758918506	-0.39722343458867526	-0.49397113260315345	-0.6786341753377145	0.1502879451899407	-0.4177011227053206	-1.0542732236620505	-0.04488976469060279	-0.1349196442105089
3	-0.22932290236312328	0.016339464720420093	-0.3929899685063599	-0.4800028342820782	-0.6786341753377145	0.11125211527047524	-0.32357781058978363	-0.4423571261559645	-0.09927544114267865	-0.12777797350322387
3	-0.23746618900178953	-0.1424092623945995	-0.3887565024240446	-0.4660345359610023	-0.823073205899458	-0.43524950360204123	-0.4767382702184997	-0.5132972870485922	-0.09927544114267865	-0.028957181158233324
3	-0.23746618900178953	-0.08783938744881155	-0.5623286117989734	-0.4660345359610023	-0.9675122364612013	-0.15419152818188925	-0.4440480657633919	-0.7477250105823965	0.009495911761473564	-0.018909016558448573
3	-0.16694225377258554	-0.13248746694991076	-0.5961963404574961	-0.4078332929565216	-0.9675122364612013	-0.013662540471813799	-0.42463906485832925	-0.654792195396061	0.06388158821354943	-0.1450508514929365
2	-0.16694225377258554	-0.32596247812134105	-0.5961963404574961	-0.41481744211705956	-1.5452683587081744	0.4625745845456644	-0.2911203073000563	-0.553789786356065	0.1182672646656253	-0.08193841268437112
2	-0.06399881890642718	-0.12256567150522202	-0.7020329925153797	-0.4055052432363425	-1.9785854503934042	0.3688885927389482	-0.3097277819688086	-1.0843354718094187	0.17265294111770166	-0.16572847947100597
2	-0.06399881890642718	0.11059652144496322	-0.6935660603507489	-0.38920889519508817	-0.823073205899458	0.24397393699665804	-0.25897307223083615	-0.5959202927741316	0.1182672646656253	-0.16132721729093497
2	0.003298531050852456	0.031222157887453313	-0.7020329925153797	-0.3798966963143711	-0.6786341753377145	0.26739543494833706	-0.3574918508035587	-0.11465935067776147	0.06388158821354943	-0.04108141282408931
2	0.003298531050852456	0.021300362442764353	-0.7147333907623257	-0.39619304435562547	-0.6786341753377145	0.5016104144651299	0.10715204652936235	-0.17938471988607751	-0.09927544114267865	-0.042410095746374894
2	0.003298531050852456	-0.19697913734038744	-0.706266458597695	-0.3240235030300695	-0.24531708365248503	0.751439725949709	-0.23542716171901057	0.4639425727996303	-0.04488976469060279	-0.12603407716772405
2	0.07320787860921373	0.06098754422151931	-0.706266458597695	-0.3100552047089943	0.1880000080327452	0.62652507020742	-0.26661773644166675	-0.2793995069917449	-0.153661117594755	-0.03335844333830433
2	0.07320787860921373	0.24950165767060556	-0.6935660603507489	-0.27047835946594767	0.3324390385944879	0.7358253939819226	-0.22060323562811013	0.050755279152348835	-0.153661117594755	0.0785830928642564
2	0.12514053679542494	0.13540101005668495	-0.5961963404574961	-0.27746250862648497	-0.10087805309074162	0.8217042198047473	-0.17569191070969026	-0.7569990214291407	-0.20804679404683088	-0.01782946168409153
2	0.12514053679542494	-0.0481522056700566	-0.4480250275764593	-0.26582226002558884	-0.3897561142142284	0.62652507020742	-0.2782614132723682	0.043745572252601915	-0.2624324704989067	0.04328995274104548
1	0.1835263655254849	-0.0630348988370898	-0.38452303634172924	-0.24254176282379655	0.04356097747100179	0.4313459206100927	-0.23952959707905044	-0.20313582298968735	-0.20804679404683088	0.1246717817310377
2	0.1835263655254849	-0.01838681933599016	-0.3125541129423685	-0.24021371310361744	-0.3897561142142284	0.5172247464329163	-0.18083719203310164	-0.1739166667374777	-0.2624324704989067	0.14551549507439285
1	0.1835263655254849	0.0014567715533873168	-0.21518439304911566	-0.2565100611448718	-0.10087805309074162	0.8529328837403191	0.33928438683884626	0.14021937339860333	-0.2624324704989067	0.1263326353838947
1	0.1835263655254849	-0.028308614780679118	-0.07124654625039423	-0.22158931534218335	-0.24531708365248503	0.6187179042235262	-0.43041350118443583	-0.1541642280509056	-0.2624324704989067	-0.029870650667304665
1	0.1835263655254849	0.13540101005668495	-0.016211487180294883	-0.18666856953949493	0.1880000080327452	0.5016104144651299	-0.07650088432586868	0.3458374424578463	-0.37120382340305896	0.03980216007004581
2	0.27279522471539236	0.05602664649917505	0.051523970136750585	-0.15640392317716537	0.3324390385944879	0.11905928125436899	-0.11381925640354246	-0.10724014200036609	-0.37120382340305896	0.14061597679846474
1	0.27279522471539236	-0.11264387606053329	0.15736062219463404	-0.15873197289734448	0.1880000080327452	0.7670540579174955	0.01822572710732125	0.6949979287528002	-0.4799751763072112	0.2636852324751673
1	0.31366530482643434	-0.023347717058334858	0.25049687600557136	-0.13777952541573127	-0.10087805309074162	0.8060898878369609	0.014019869007112287	-0.6242240921115977	-0.4799751763072112	0.17557694619110426
1	0.31366530482643434	0.016339464720420093	0.3521000619811396	-0.114499028213939	0.04356097747100179	0.22835960502887162	0.052993004927491226	0.32902378123439835	-0.534360852759287	0.19642065953445942
1	0.31366530482643434	-0.0134259216136459	0.40290165496892366	-0.058625834929637397	1.7768293442119207	-0.7241146450060848	-0.1277382335179635	0.46324401094364176	-0.4799751763072112	0.24848842155152587
2	0.31366530482643434	0.15524460094606243	0.5637733660969064	-0.08656243157178853	0.3324390385944879	-0.3571778437631103	-0.030555332005758093	0.48685058400808157	-0.4799751763072112	0.35528131143022995
1	0.31366530482643434	0.12051831688965174	0.631508823413952	-0.10518682933322196	0.04356097747100179	0.4157315886423063	0.47803461133733816	0.8228829250784236	-0.534360852759287	0.3385897322190172
1	0.31366530482643434	0.17012729411309566	0.7712132041303581	-0.06095388464981715	-0.10087805309074162	0.04098762141543807	-0.28306195212854934	0.34029712428966147	-0.5887465292113634	0.1950919766121738
1	0.31366530482643434	0.24454075994826086	0.8135478649535114	-0.035345337727845115	-0.10087805309074162	0.21274527306108632	0.09387946154099801	1.3804557278565746	-0.6431322056634393	0.27655684828480886
1	0.31366530482643434	0.43801577111969137	0.9617191778345484	0.027512004716993773	1.3435122525266912	-0.5523569933604376	0.1907520948326962	0.5424223840689618	-0.6975178821155156	0.41930721974786667
2	0.31366530482643434	0.43801577111969137	0.982886508246125	0.03682420359771082	0.3324390385944879	-0.09954136629463738	0.13430913438542472	1.0168422376446167	-0.6975178821155156	0.46116073179986267
2	0.31366530482643434	0.3239151235057708	1.0929566263863237	0.0601047007995031	1.0546341914032042	-0.3259491798275375	0.2059380005141884	0.4900543332096841	-0.6431322056634393	0.38060932963629895
1	0.31366530482643434	0.24454075994826086	1.0929566263863237	0.03682420359771082	0.04356097747100179	-0.06050553637517191	-0.03865677998566879	1.152242796007082	-0.7519035585675915	0.43616488432436507
1	0.31366530482643434	0.18500998728012844	1.0929566263863237	0.004231507515201494	-0.10087805309074162	0.4625745845456644	0.06747218855116141	0.5661253104928483	-0.7519035585675915	0.5263492376744993
1	0.31366530482643434	0.16516639639075095	1.0887231603040084	0.011215656675739443	-0.24531708365248503	0.4313459206100927	0.5595834419606521	1.001642495191901	-0.8062892350196673	0.517131499901143
1	0.31366530482643434	0.24454075994826086	1.097190092468639	0.05076922142158415	-0.10087805309074162	0.40011725667451986	-0.21714719239412694	0.3856072915694689	-0.7519035585675915	0.3429079517164454
2	0.31366530482643434	0.16516639639075095	1.097190092468639	0.09390798273650544	-0.10087805309074162	0.17370944314162087	0.17803109779190024	1.3667494624752825	-0.8062892350196673	0.417480280729724
2	0.31366530482643434	0.2594234531152941	1.0929566263863237	0.15436743396956018	0.3324390385944879	0.1659022771577271	0.3269943178820881	0.8184024938641523	-0.8062892350196673	0.5627219326720673
1	0.31366530482643434	0.43305487339734666	1.0929566263863237	0.16374947434188228	0.4768780691562313	-0.06831270235906567	0.19761246993057802	1.1647205560554288	-0.6975178821155156	0.6044093593587775
3	0.31366530482643434	0.2197362713365391	0.9955869064930708	0.1536224580591026	0.1880000080327452	-0.21664885605303374	0.2924338855422563	1.1089560492756552	-0.6975178821155156	0.4976995121627163
2	0.5588857854926862	0.15028370322371817	0.8855167883528721	0.17734528470772906	0.04356097747100179	-0.4118280056503611	0.13628278501031785	0.9588856919374308	-0.6431322056634393	0.6063193410595631
2	0.5588857854926862	-0.038230410225367634	0.7712132041303581	0.20623638173515293	0.4768780691562313	-0.7865719728772304	0.2291477871204645	0.6933358333023448	-0.6431322056634393	0.632228658044132
3	0.5588857854926862	-0.24162721684148666	0.131959825700742	0.24152961549307048	0.7657561302797181	-1.200351770023564	-0.061099514602357595	0.8315065507489026	-0.534360852759287	0.40610343320765363
3	0.5369142762600584	-0.27139260317555286	-0.16438280006133174	0.3143975717346802	2.499024497020637	-1.8405393807027972	0.13567086713098417	0.7160029611121793	-0.4799751763072112	0.4996925365461447
2	0.5369142762600584	-0.17217464872866572	-0.2913867825307918	0.35651199117272236	3.076780619267611	-2.059140028251804	0.36212357529284983	0.7863409135082653	-0.2624324704989067	0.5473590363831401
3	0.4754555091757847	-0.10768297833818903	-0.2786863842838459	0.43408260784909414	2.932341588705867	-1.9498397044773006	0.24905666460301099	0.24543724191439215	-0.04488976469060279	0.4406491891870789
